Company,Inches,RAM,Memory,OpSys,Weights,Price,X_res,Y_res,Gaming,Touchscreen,ppi,Cpu Brand,Gpu brand
ASUS,16,32,1024,Windows,12.6,963.9260148,1920,1080,0,0,137.6816981,Intel Core i9,Intel 
ASUS,16,32,2048,Windows,12.5,963.9260148,1920,1080,0,0,137.6816981,Intel Core i9,NVIDIA
ASUS,14,8,256,Windows,5.4,479.99,1920,1080,0,0,157.3505121,Intel Core i5,Intel 
Acer,14,16,512,Windows,3.26,758.78,1920,1200,0,0,161.7253908,Intel Core i7,Intel 
ASUS,15.6,8,512,Windows,7.77,699.99,1920,1080,1,0,141.2119981,Intel Core i5,NVIDIA
ROKC,15.6,20,1152,Windows,3.52,389.99,1366,768,0,0,100.4546699,Athlon Processor,AMD
ASUS,16,16,512,Windows,10.19,1329.99,1920,1200,1,0,141.509717,Intel Core i7,NVIDIA
ASUS,15.6,16,512,Chrome OS,6.22,699.99,1920,1080,1,0,141.2119981,Intel Core i5,Intel 
Acer,14,8,128,Chrome OS,3.42,399.99,1366,768,0,0,111.9352036,Pentium Processor,Intel 
ASUS,14,4,128,Chrome OS,5.16,249.99,1920,1080,0,0,157.3505121,Celeron Processor,Intel 
MSI,14,8,512,Windows,4.37,499,1920,1080,1,0,157.3505121,Intel Core i3,Intel 
MSI,15.6,16,16,Windows,4.97,949,1920,1080,1,0,141.2119981,Intel Core i7,Intel 
Lenovo,13,32,512,Others/Linux/Mac OS,4.37,2729,1920,1080,0,0,169.4543977,Intel Core i7,Intel 
DYNABOOK,24.5,16,256,Windows,5.5,1534,1920,1080,0,0,89.91457837,Intel Core i7,Intel 
HP,13.5,8,512,Chrome OS,4.45,1189,1920,1080,0,0,163.1783089,Intel Core i3,Intel 
HP,13.5,8,512,Chrome OS,4,1144.12,1920,1080,0,0,163.1783089,Intel Core i3,Intel 
HP,14,8,512,Chrome OS,3.26,726.3,1920,1080,0,0,157.3505121,Other Intel Processor,Intel 
HP,14,8,128,Chrome OS,3.26,1206.78,1920,1080,0,0,157.3505121,Intel Core i5,Intel 
HP,14,8,128,Chrome OS,3.26,1241.79,1920,1080,0,0,157.3505121,Intel Core i5,Intel 
HP,14,8,128,Chrome OS,3.26,888.63,1920,1080,0,0,157.3505121,Intel Core i5,Intel 
HP,14,8,128,Chrome OS,3.26,930.38,1920,1080,0,0,157.3505121,Intel Core i3,Intel 
Lenovo,15.6,8,64,Chrome OS,5.59,299.99,1920,1080,0,0,141.2119981,Celeron Processor,Intel 
MSI,17.3,16,512,Windows,5.4,1473.89,3840,2160,1,0,254.6713491,Intel Core i7,NVIDIA
ROKC,14,12,512,Windows,3.31,469.99,1920,1080,0,0,157.3505121,Intel Core i3,Intel 
ASUS,14,32,1024,Windows,3.17,2278.53,1920,1200,0,0,161.7253908,Intel Core i7,Intel 
Lenovo,14,16,512,Windows,8,2399,3840,2400,0,1,323.4507817,Intel Core i7,Intel 
ASUS,14,8,512,Windows,2.47,934.58,1920,1080,0,0,157.3505121,AMD Processor,AMD
ASUS,0.01,4,1024,Windows,4,528.35,1920,1080,0,0,220290.717,AMD Processor,Intel 
ASUS,0.01,8,1024,Windows,24.3,1399.99,1920,1080,0,0,220290.717,AMD Processor,Intel 
Lenovo,15.6,16,512,Windows,6.16,1519,1920,1080,0,0,141.2119981,Intel Core i7,NVIDIA
HP,14,8,512,Windows,4.14,1044.85,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
GIGABYTE,17,16,512,Windows,5,1799,1920,1080,0,0,129.5827747,Intel Core i7,NVIDIA
HP,17.3,32,512,Windows,10.4,2376.58,1920,1080,0,0,127.3356746,Intel Core i7,Intel 
HP,14,16,512,Windows,4.6,2799.99,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
HP,15.6,16,256,Windows,3,908.58,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
HP,1,16,512,Windows,3.33,1379.84,1920,1080,0,1,2202.90717,Intel Core i7,AMD
ASUS,15.6,8,512,Windows,7.77,699.99,1920,1080,1,0,141.2119981,Intel Core i5,NVIDIA
ROKC,15.6,20,1152,Windows,3.52,389.99,1366,768,0,0,100.4546699,Athlon Processor,AMD
ASUS,16,16,512,Windows,10.19,1329.99,1920,1200,1,0,141.509717,Intel Core i7,NVIDIA
ASUS,15.6,16,512,Chrome OS,6.22,699.99,1920,1080,1,0,141.2119981,Intel Core i5,Intel 
Acer,14,8,128,Chrome OS,3.42,399.99,1366,768,0,0,111.9352036,Pentium Processor,Intel 
ASUS,14,4,128,Chrome OS,5.16,249.99,1920,1080,0,0,157.3505121,Celeron Processor,Intel 
GIGABYTE,17,16,512,Windows,13.91,963.9260148,1920,1080,1,0,129.5827747,Intel Core i7,NVIDIA
HP,14,8,512,Windows,4.8,1480.42,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
Lenovo,14,32,512,Windows,5.02,1424,1920,1200,0,1,161.7253908,AMD Processor,AMD
HP,14,16,512,Windows,4.7,2299,1920,1200,0,1,161.7253908,Intel Core i7,Intel 
Lenovo,14,32,1024,Windows,5,1416,1920,1200,0,0,161.7253908,AMD Processor,AMD
HP,13.5,16,512,Windows,4.84,3238.93,1920,1280,0,1,170.9298382,Intel Core i7,Intel 
HP,11.6,8,256,Windows,4.6,949,1366,768,0,1,135.0942112,Intel Core i5,Intel 
HP,11.6,4,512,Windows,4.45,399,1366,768,0,1,135.0942112,Celeron Processor,Intel 
Lenovo,15.6,16,512,Windows,14.3,1049.98,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
HP,13.5,16,512,Windows,4.9,2220.49,1920,1280,0,1,170.9298382,Intel Core i7,Intel 
HP,13.5,32,512,Windows,4.9,2378.99,1920,1280,0,1,170.9298382,Intel Core i7,Intel 
Lenovo,15.6,16,512,Windows,14.3,1269.11,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Lenovo,15.6,8,64,Chrome OS,5.59,299.99,1920,1080,0,0,141.2119981,Celeron Processor,Intel 
MSI,17.3,16,512,Windows,5.4,1473.89,3840,2160,1,0,254.6713491,Intel Core i7,NVIDIA
ROKC,14,12,512,Others/Linux/Mac OS,4.37,469.99,1920,1080,0,0,157.3505121,Intel Core i3,Intel 
Lenovo,15.6,16,256,Windows,6,1081.71,1920,1080,0,0,141.2119981,AMD Processor,AMD
Lenovo,14,16,512,Windows,6,1135.11,1920,1080,0,1,157.3505121,Intel Core i7,Intel 
Lenovo,14,16,512,Windows,5.5,2134.68,1920,1200,0,1,161.7253908,Intel Core i7,Intel 
Lenovo,14,16,256,Windows,5.5,1639.99,1920,1200,0,0,161.7253908,Intel Core i5,Intel 
Lenovo,15.6,32,1024,Windows,13.8,963.9260148,1920,1080,0,0,141.2119981,Intel Core i7,NVIDIA
Lenovo,14,16,512,Windows,6.15,1672.13,1920,1200,0,1,161.7253908,Intel Core i7,Intel 
HP,16,32,512,Windows,6.2,2052.49,1920,1200,0,0,141.509717,Intel Core i7,Intel 
HP,14,16,512,Windows,4.7,1730.65,1920,1080,0,0,157.3505121,Intel Core i5,Intel 
ASUS,16,16,512,Windows,10.19,1329.99,1920,1200,1,0,141.509717,Intel Core i7,NVIDIA
ASUS,0.01,8,512,Windows,14.3,749.99,1920,1080,0,0,220290.717,Intel Core i5,Intel 
ASUS,15.6,16,512,Windows,13.8,699.99,1920,1080,1,0,141.2119981,Intel Core i5,NVIDIA
HP,15,32,512,Windows,6.15,3454.33,1920,1080,0,0,146.860478,Intel Core i7,NVIDIA
HP,13.3,16,256,Windows,6.2,2073.42,1920,1080,0,1,165.6321181,Intel Core i5,NVIDIA
MSI,17.3,16,512,Windows,4.7,1473.89,1920,1080,1,0,127.3356746,Intel Core i7,NVIDIA
HP,1,8,512,Windows,10.19,1188.55,1920,1080,0,0,2202.90717,Intel Core i7,NVIDIA
HP,15.6,8,512,Windows,14.3,647.6,1920,1080,0,0,141.2119981,Intel Core i3,Intel 
ASUS,16,16,512,Others/Linux/Mac OS,4.37,1329.99,1920,1080,1,0,137.6816981,Intel Core i7,Intel 
Acer,14,8,128,Chrome OS,3.42,399.99,1366,768,0,0,111.9352036,Pentium Processor,Intel 
Toshiba,12.5,4,128,Windows,4.9,1516.02,1920,1080,0,0,176.2325736,Intel Core i7,Intel 
HP,1,1,512,Others/Linux/Mac OS,7.7,823.18,1920,1080,0,0,2202.90717,Intel Core i7,Intel 
HP,15.6,6,750,Windows,7.25,668.59,1366,768,0,0,100.4546699,Intel Core i5,Intel 
Lenovo,15.6,8,64,Chrome OS,5.59,299.99,1920,1080,0,0,141.2119981,Celeron Processor,Intel 
ROKC,14,12,512,Windows,3.31,469.99,1920,1080,0,0,157.3505121,Intel Core i3,Intel 
MSI,17.3,16,512,Windows,5.4,1473.89,3840,2160,1,0,254.6713491,Intel Core i7,NVIDIA
ASUS,15.6,8,512,Windows,7.77,699.99,1920,1080,1,0,141.2119981,Intel Core i5,NVIDIA
ASUS,16,16,512,Windows,10.19,1329.99,1920,1200,1,0,141.509717,Intel Core i7,NVIDIA
ASUS,14,4,64,Windows,2.9,199.99,1920,1080,0,0,157.3505121,Celeron Processor,Intel 
Toughbook,13,16,500,Windows,10,963.9260148,1920,1080,0,0,169.4543977,Intel Core i5,Intel 
Lenovo,16,32,1024,Windows,4,3645,3840,2400,0,0,283.019434,Intel Core i9,NVIDIA
MSI,17.3,32,1024,Windows,6.82,3150.26,3840,2160,1,0,254.6713491,Intel Core i7,NVIDIA
HP,11.6,4,32,Windows,2.37,289,1366,768,0,0,135.0942112,Celeron Processor,Intel 
MSI,17.3,32,1024,Windows,5.39,2089.89,1920,1080,1,0,127.3356746,Intel Core i9,NVIDIA
Lenovo,13.3,8,256,Windows,3.04,837.69,1920,1200,0,0,170.2372535,Intel Core i7,AMD
Dell,15.6,16,512,Windows,4.41,999,1920,1080,1,0,141.2119981,Intel Core i7,NVIDIA
HP,15.6,16,512,Windows,4.81,549.95,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Dell,14,8,256,Windows,4.68,300,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
Lenovo,14,16,512,Windows,4.9,1058,1920,1200,0,0,161.7253908,AMD Processor,AMD
Acer,15.6,8,128,Windows,3.64,299.99,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
ROKC,14,12,512,Windows,3.31,469.99,1920,1080,0,0,157.3505121,Intel Core i3,Intel 
ASUS,14,4,128,Chrome OS,5.16,249.99,1920,1080,0,0,157.3505121,Celeron Processor,Intel 
Acer,14,8,128,Chrome OS,3.42,399.99,1366,768,0,0,111.9352036,Pentium Processor,Intel 
Lenovo,15.6,8,256,Windows,1,827.92,1920,1080,0,0,141.2119981,Intel Core i5,Intel 
Lenovo,14,16,512,Windows,3,1285,1920,1080,0,0,157.3505121,Intel Core i5,Intel 
Dell,16,32,1024,Windows,8,1279.99,1920,1200,0,1,141.509717,Intel Core i7,Intel 
Dell,14,32,2048,Windows,7,963.9260148,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
Dell,13.4,16,512,Windows,2.8,1209.63,1920,1200,0,0,168.9668262,Intel Core i7,Intel 
Lenovo,14,8,256,Windows,3.3,539.49,1920,1080,0,0,157.3505121,Intel Core i5,Intel 
HP,15.6,16,512,Windows,5.34,963.9260148,1920,1080,0,1,141.2119981,Intel Core i7,Intel 
ASUS,15.6,8,512,Windows,4.8,943.69,1920,1080,1,0,141.2119981,Intel Core i7,NVIDIA
Dell,15.6,64,4000,Windows,8,963.9260148,1920,1080,0,0,141.2119981,Intel Core i7,NVIDIA
Lenovo,14,8,256,Windows,4.5,879.99,1920,1080,0,0,157.3505121,Intel Core i5,Intel 
Dell,13,16,512,Windows,5,1999,1920,1080,0,0,169.4543977,Intel Core i7,Intel 
GIGABYTE,17.3,32,1024,Windows,10.68,2709.88,1920,1080,0,0,127.3356746,Intel Core i9,NVIDIA
Lenovo,15.6,8,64,Chrome OS,5.59,299.99,1920,1080,0,0,141.2119981,Celeron Processor,Intel 
MSI,17.3,16,512,Windows,5.4,1473.89,3840,2160,1,0,254.6713491,Intel Core i7,NVIDIA
Lenovo,15.6,16,512,Windows,5.95,809.99,1920,1080,0,0,141.2119981,AMD Processor,AMD
Dell,15.6,32,1024,Windows,10,963.9260148,1920,1080,1,0,141.2119981,Intel Core i7,NVIDIA
Alienware,15.6,32,1024,Windows,5.34,1699,1920,1080,1,0,141.2119981,AMD Processor,NVIDIA
MSI,15.6,16,512,Windows,4.19,1299,1920,1080,1,0,141.2119981,AMD Processor,Intel 
Lenovo,14,8,256,Windows,3.7,699.99,1920,1080,0,0,157.3505121,Intel Core i5,Intel 
Lenovo,15.6,6,1024,Windows,6.4,963.9260148,1920,1080,0,0,141.2119981,Intel Core i5,NVIDIA
HP,17.3,16,512,Windows,5.25,963.9260148,1600,900,0,1,106.1130621,Intel Core i7,Intel 
HP,15.6,16,512,Windows,8,963.9260148,1920,1080,0,1,141.2119981,Intel Core i5,Intel 
HP,15.6,16,512,Others/Linux/Mac OS,4.37,719.99,1920,1080,0,1,141.2119981,AMD Processor,Intel 
Lenovo,15.6,12,512,Windows,7,963.9260148,1920,1080,0,1,141.2119981,Intel Core i7,Intel 
Envy 17 Laptop,17.3,16,1024,Windows,5.59,963.9260148,1920,1080,0,0,127.3356746,Intel Core i7,Intel 
ASUS,14,8,256,Windows,7,963.9260148,1920,1080,0,0,157.3505121,Intel Core i3,Intel 
Acer,15.6,8,128,Windows,3.64,299.99,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
ROKC,14,12,512,Windows,3.31,469.99,1920,1080,0,0,157.3505121,Intel Core i3,Intel 
ASUS,14,4,128,Chrome OS,5.16,249.99,1920,1080,0,0,157.3505121,Celeron Processor,Intel 
Acer,14,8,128,Chrome OS,3.42,399.99,1366,768,0,0,111.9352036,Pentium Processor,Intel 
ASUS,14,16,1,Windows,6.5,1840.77,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
HP,14,4,128,Chrome OS,4.49,194.99,1366,768,0,1,111.9352036,Celeron Processor,Intel 
Dell,16,32,512,Windows,10,963.9260148,3072,1920,0,0,226.4155472,Intel Core i7,Intel 
Dell,17,32,1024,Windows,5.53,3593.18,3840,2400,0,0,266.371232,Intel Core i9,NVIDIA
Razer,13,16,512,Windows,6.07,1465.99,1920,1200,0,0,174.1658055,Intel Core i7,Intel 
Original,15.6,16,512,Others/Linux/Mac OS,4.37,963.9260148,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
MSI,16,16,512,Windows,7.04,1149,2560,1600,1,0,188.6796226,Intel Core i7,Intel 
ASUS,17.3,16,1024,Windows,5.95,2644.94,1920,1080,1,0,127.3356746,Intel Core i7,NVIDIA
Dell,11.6,4,64,Windows,3.87,398,1366,768,0,0,135.0942112,AMD Processor,AMD
Dell,13.3,16,120,Windows,11,963.9260148,1920,1080,0,0,165.6321181,Intel Core i3,Intel 
Lenovo,14,16,512,Windows,5.2,1979,1920,1200,0,1,161.7253908,Intel Core i7,Intel 
Dell,16,16,2048,Windows,8,1269.99,1920,1200,0,1,141.509717,Intel Core i7,Intel 
Lenovo,15.6,8,64,Chrome OS,5.59,299.99,1920,1080,0,0,141.2119981,Celeron Processor,Intel 
Lenovo,16,8,256,Chrome OS,4.11,569.99,2560,1600,1,0,188.6796226,Intel Core i7,Intel 
Acer,11.6,64,32,Chrome OS,2.62,239,1366,768,0,1,135.0942112,Celeron Processor,Intel 
Lenovo,15.6,8,256,Windows,1,827.92,1920,1080,0,0,141.2119981,Intel Core i5,Intel 
Lenovo,14,16,512,Windows,3,1285,1920,1080,0,0,157.3505121,Intel Core i5,Intel 
Lenovo,14,16,256,Windows,4.54,773.05,1920,1080,0,0,157.3505121,AMD Processor,AMD
Dell,16,32,1024,Windows,8,1279.99,1920,1200,0,1,141.509717,Intel Core i7,Intel 
Dell,14,32,2048,Windows,7,963.9260148,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
Dell,13.4,16,512,Windows,2.8,1209.63,1920,1200,0,0,168.9668262,Intel Core i7,Intel 
Lenovo,14,8,256,Windows,3.3,539.49,1920,1080,0,0,157.3505121,Intel Core i5,Intel 
HP,15.6,16,512,Windows,5.34,963.9260148,1920,1080,0,1,141.2119981,Intel Core i7,Intel 
ASUS,15.6,8,512,Windows,4.8,943.69,1920,1080,1,0,141.2119981,Intel Core i7,NVIDIA
Dell,15.6,64,4000,Windows,8,963.9260148,1920,1080,0,0,141.2119981,Intel Core i7,NVIDIA
Lenovo,14,8,256,Windows,4.5,879.99,1920,1080,0,0,157.3505121,Intel Core i5,Intel 
Acer,15.6,8,128,Windows,3.64,299.99,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Acer,16,32,1024,Windows,5.29,2999.99,2560,1600,1,0,188.6796226,Intel Core i9,Intel 
ASUS,14,4,128,Chrome OS,5.16,249.99,1920,1080,0,0,157.3505121,Celeron Processor,Intel 
Acer,14,8,128,Chrome OS,3.42,399.99,1366,768,0,0,111.9352036,Pentium Processor,Intel 
ASUS,15.6,36,2048,Windows,3.75,963.9260148,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Lenovo,15.6,16,1024,Others/Linux/Mac OS,7,963.9260148,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
HP Tuners,15.6,32,512,Windows,5.06,734.99,1920,1080,1,0,141.2119981,Intel Core i5,NVIDIA
Acer,15.6,32,2048,Windows,6,963.9260148,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Acer,15.6,36,2048,Windows,6,899,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
SGIN,17.3,4,128,Others/Linux/Mac OS,6.54,963.9260148,1920,1080,0,0,127.3356746,Celeron Processor,Intel 
Acer,14,8,128,Chrome OS,3.42,399.99,1366,768,0,0,111.9352036,Pentium Processor,Intel 
BiTECOOL,15.6,8,256,Windows,3.4,963.9260148,1920,1080,0,0,141.2119981,Celeron Processor,Intel 
HP,17.3,64,2048,Windows,8,979,1920,1080,0,0,127.3356746,AMD Processor,AMD
Lenovo,11.6,4,32,Chrome OS,3,109,1366,768,0,0,135.0942112,Celeron Processor,Intel 
Lenovo,15.6,16,512,Windows,3.92,613.1,1920,1080,0,0,141.2119981,AMD Processor,AMD
Lenovo,14,16,512,Windows,10,963.9260148,1920,1080,0,0,157.3505121,AMD Processor,AMD
SAMSUNG,14,4,64,Windows,4.36,145,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
SAMSUNG,11.6,4,32,Chrome OS,2.6,176.59,1366,768,0,0,135.0942112,Celeron Processor,Intel 
LG,17,16,512,Windows,3,1099.97,2560,1600,0,0,177.5808213,Intel Core i7,Intel 
HP,13.3,8,1024,Windows,2.87,899.99,1920,1080,0,1,165.6321181,Intel Core i7,Intel 
ASUS,15.6,16,1024,Windows,3.97,1099.99,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Lenovo,15.6,8,64,Chrome OS,5.59,299.99,1920,1080,0,0,141.2119981,Celeron Processor,Intel 
MSI,17.3,16,512,Windows,5.4,1473.89,3840,2160,1,0,254.6713491,Intel Core i7,NVIDIA
HP,11.6,4,160,Chrome OS,2.98,138.52,1366,768,0,0,135.0942112,Celeron Processor,Intel 
Lenovo,14,4,256,Windows,3.39,169,1920,1080,0,0,157.3505121,AMD Processor,AMD
Dell,14,16,512,Windows,5.5,2108.71,1920,1080,0,0,157.3505121,Intel Core i7,NVIDIA
Lenovo,14,16,512,Windows,3.49,699.99,1920,1080,0,1,157.3505121,Intel Core i5,Intel 
CHUWI,14.1,8,256,Windows,2.95,963.9260148,1920,1080,0,0,156.2345511,Intel Core i3,Intel 
Acer,15.6,8,256,Windows,5.07,700.99,1920,1080,1,0,141.2119981,Intel Core i7,NVIDIA
Dell,13,8,256,Windows,3,219.99,1920,1080,0,0,169.4543977,Intel Core i5,Intel 
Lenovo,15.6,16,512,Windows,5.89,498.99,1920,1080,0,0,141.2119981,Intel Core i7,NVIDIA
SAMSUNG,11.6,4,16,Chrome OS,5,169,1366,768,0,0,135.0942112,AMD Processor,Intel 
Lenovo,14,16,512,Windows,3.88,305.98,1366,768,0,0,111.9352036,Intel Core i5,Intel 
Lenovo,14,8,256,Windows,2.58,219.84,1920,1080,0,0,157.3505121,Intel Core i5,Intel 
HP,14,16,1024,Windows,3.02,1169,1920,1080,0,0,157.3505121,AMD Processor,AMD
ROKC,14,12,512,Windows,3.31,469.99,1920,1080,0,0,157.3505121,Intel Core i3,Intel 
MSI,15.6,16,512,Windows,4.96,1252.84,1920,1080,1,0,141.2119981,Intel Core i7,NVIDIA
ASUS,14,4,128,Chrome OS,5.16,249.99,1920,1080,0,0,157.3505121,Celeron Processor,Intel 
Acer,14,8,128,Chrome OS,3.42,399.99,1366,768,0,0,111.9352036,Pentium Processor,Intel 
Lenovo,15.6,8,64,Chrome OS,5.59,299.99,1920,1080,0,0,141.2119981,Celeron Processor,Intel 
ASUS,17.3,16,1024,Windows,5.95,2644.94,1920,1080,1,0,127.3356746,Intel Core i7,NVIDIA
Dell,11.6,4,64,Windows,3.87,398,1366,768,0,0,135.0942112,AMD Processor,AMD
Dell,13.3,16,120,Windows,11,963.9260148,1920,1080,0,0,165.6321181,Intel Core i3,Intel 
Lenovo,14,16,512,Windows,5.2,1979,1920,1200,0,1,161.7253908,Intel Core i7,Intel 
Dell,16,16,2048,Windows,8,1269.99,1920,1200,0,1,141.509717,Intel Core i7,Intel 
Acer,11.6,64,32,Chrome OS,2.62,239,1366,768,0,1,135.0942112,Celeron Processor,Intel 
Lenovo,3,8,512,Windows,3.7,824.95,1920,1080,0,0,734.30239,Intel Core i7,Intel 
Lenovo,15.6,8,256,Windows,1,827.92,1920,1080,0,0,141.2119981,Intel Core i5,Intel 
Microsoft,15,32,512,Windows,4.2,1399,3240,2160,0,0,259.5996918,Intel Core i7,NVIDIA
HP,14,16,512,Others/Linux/Mac OS,9,1190,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
Dell,15.6,32,2000,Windows,3.99,963.9260148,1920,1080,0,0,141.2119981,Intel Core i9,NVIDIA
Lenovo,14,16,256,Windows,4.54,773.05,1920,1080,0,0,157.3505121,AMD Processor,AMD
MSI,17.3,16,512,Windows,5.4,1473.89,3840,2160,1,0,254.6713491,Intel Core i7,NVIDIA
ROKC,14,12,512,Windows,3.31,469.99,1920,1080,0,0,157.3505121,Intel Core i3,Intel 
MSI,15.6,16,512,Windows,4.96,1252.84,1920,1080,1,0,141.2119981,Intel Core i7,NVIDIA
Dell,16,32,1024,Windows,8,1279.99,1920,1200,0,1,141.509717,Intel Core i7,Intel 
Dell,14,32,2048,Windows,7,963.9260148,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
ASUS,15.6,8,512,Windows,4.8,943.69,1920,1080,1,0,141.2119981,Intel Core i7,NVIDIA
Dell,13.4,16,512,Windows,2.8,1209.63,1920,1200,0,0,168.9668262,Intel Core i7,Intel 
Dell,13,16,512,Windows,5,1999,1920,1080,0,0,169.4543977,Intel Core i7,Intel 
Lenovo,13.3,16,512,Windows,4.75,1749.99,1920,1200,0,1,170.2372535,Intel Core i7,Intel 
GIGABYTE,17.3,32,1024,Windows,10.68,2709.88,1920,1080,0,0,127.3356746,Intel Core i9,NVIDIA
Lenovo,15.6,16,512,Windows,5.95,809.99,1920,1080,0,0,141.2119981,AMD Processor,AMD
Dell,15.6,32,1024,Windows,10,963.9260148,1920,1080,1,0,141.2119981,Intel Core i7,NVIDIA
Alienware,15.6,32,1024,Windows,5.34,1699,1920,1080,1,0,141.2119981,AMD Processor,NVIDIA
MSI,15.6,16,512,Windows,4.19,1299,1920,1080,1,0,141.2119981,AMD Processor,Intel 
LENOVO - THINKPAD OPTIONS ACCES,16,16,512,Others/Linux/Mac OS,4.37,963.9260148,1920,1080,0,0,137.6816981,Intel Core i7,Intel 
HP,15.6,16,1000,Windows,3.75,549.99,1920,1080,0,0,141.2119981,Athlon Processor,AMD
MSI,16,32,2048,Windows,5.07,2541.19,2560,1600,1,0,188.6796226,Intel Core i9,NVIDIA
Core Innovations,14.1,4,64,Windows,2.7,149.99,1366,768,0,0,111.1413369,Celeron Processor,Intel 
ASUS,14,4,128,Chrome OS,5.16,249.99,1920,1080,0,0,157.3505121,Celeron Processor,Intel 
Acer,14,8,128,Chrome OS,3.42,399.99,1366,768,0,0,111.9352036,Pentium Processor,Intel 
Toshiba,15.6,8,1024,Windows,4.85,963.9260148,1366,768,0,0,100.4546699,Intel Core i7,Intel 
Lenovo,14,4,128,Windows,3.3,259,1920,1080,0,0,157.3505121,Intel Core i3,Intel 
Lenovo,14,16,512,Windows,5.55,919.69,1920,1080,0,1,157.3505121,Intel Core i5,Intel 
Lenovo,15.6,8,128,Windows,4.84,963.9260148,1920,1080,0,0,141.2119981,AMD Processor,AMD
Dell,15.6,4,128,Windows,5.49,399.89,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Acer,15.6,20,1024,Windows,8,963.9260148,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Acer,15.6,16,512,Windows,4.63,1508.89,1920,1080,1,0,141.2119981,Intel Core i7,NVIDIA
Sony,15.5,4,320,Windows,5.9,963.9260148,1336,768,0,0,99.42017123,AMD Processor,Intel 
Dell,14.1,4,250,Windows,5,963.9260148,1280,800,0,0,107.0522682,Other Intel Processor,Intel 
Lenovo,11.6,4,500,Windows,1,963.9260148,1366,768,0,0,135.0942112,Intel Core i7,Intel 
HP,14,8,256,Windows,6,963.9260148,1920,1080,0,0,157.3505121,Intel Core i3,Intel 
HP,14,4,64,Windows,4,963.9260148,1366,768,0,0,111.9352036,Celeron Processor,Intel 
Lenovo,15.6,8,64,Chrome OS,5.59,299.99,1920,1080,0,0,141.2119981,Celeron Processor,Intel 
MSI,17.3,16,512,Windows,5.4,1473.89,3840,2160,1,0,254.6713491,Intel Core i7,NVIDIA
SAMSUNG,15.6,16,512,Windows,2.3,1099.88,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Lenovo,14,16,1024,Windows,8,963.9260148,1920,1080,0,0,157.3505121,AMD Processor,AMD
Dell,11.6,4,32,Windows,2.93,349,1920,1080,0,0,189.9057905,AMD Processor,AMD
HP,15.6,4,1024,Windows,2.74,963.9260148,1366,768,0,0,100.4546699,Intel Core i7,NVIDIA
Dell,15.6,32,2000,Windows,5,2624.14,1920,1080,1,0,141.2119981,Intel Core i9,NVIDIA
Lenovo,14,16,2048,Windows,6.9,963.9260148,1920,1080,0,1,157.3505121,Intel Core i5,Intel 
ASUS,17.3,16,256,Windows,8,963.9260148,1920,1080,0,0,127.3356746,AMD Processor,AMD
HP,15.6,16,512,Windows,4.81,963.9260148,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Apple,13.3,16,256,Others/Linux/Mac OS,5.1,999.55,1920,1080,0,0,165.6321181,Intel Core i7,Intel 
Lenovo,14,20,512,Windows,3.3,963.9260148,1920,1080,0,0,157.3505121,AMD Processor,AMD
Dell,15.6,4,250,Windows,8.7,963.9260148,1920,1080,0,0,141.2119981,Other Intel Processor,Intel 
ROKC,14,12,512,Windows,3.31,469.99,1920,1080,0,0,157.3505121,Intel Core i3,Intel 
MSI,15.6,16,512,Windows,4.96,1252.84,1920,1080,1,0,141.2119981,Intel Core i7,NVIDIA
ASUS,14,4,128,Chrome OS,5.16,249.99,1920,1080,0,0,157.3505121,Celeron Processor,Intel 
Acer,14,8,128,Chrome OS,3.42,399.99,1366,768,0,0,111.9352036,Pentium Processor,Intel 
Lenovo,14,24,1024,Windows,7,963.9260148,1920,1080,0,0,157.3505121,AMD Processor,AMD
Toughbook,12,4,500,Windows,4.37,184.51,1920,1080,0,0,183.5755975,Intel Core i7,Intel 
Lenovo,15.6,8,256,Windows,5.07,849,1366,768,0,0,100.4546699,Intel Core i5,Intel 
