Company,Name,Inches,Screen_Resolution,CPU,RAM,Memory,GPU,OpSys,Weights,Price
Acer,"Acer TravelMate Spin B3 B311R-32 TMB311R-32-C31R 11.6"" Touchscreen Convertible 2 in 1 Notebook - HD - 1366 x 768 - Intel Celeron N5100 Quad-core (4 Core) 1.10 GHz - 4 GB RAM - 128 GB Flash Memory",11.6 Inches,‎1366 x 768 Pixels,Celeron,4 GB,128 GB,‎Intel UHD Graphics,‎Windows 10 Pro,‎3.09 pounds,$367.34 
ASUS,ASUS 2023 Zenbook 14X 14 2.8K HDR OLED Slim Laptop PC 12th Intel 14-Core i7-12700H Iris Xe Graphics 16GB DDR5 2TB NVMe SSD WiFi 6E 2xThunderbolt4 Backlit KB Fingerprint Windows 11 w/RE 32GB USB,14 Inches,‎2880 x 1800 Pixels,Core i7 Family,16 GB,2 TB,‎Intel Iris Xe Graphics,‎Windows 11,‎7 pounds,
HP,"HP Spectre X360 13.3-inch 4K UHD Touchscreen 512GB SSD + 32GB Optane 4.2GHz 11th Gen i5 (8GB RAM, i5-1135G7, Windows 10 Home, Intel Iris XE Graphics) Nightfall Black, 13-aw2003dx (Renewed)",13.3 Inches,‎3840 x 2160 Pixels,Core i5,8 GB,512 GB,‎Intel,‎Windows 10 Home,‎3.85 pounds,"From $1,399.00"
Lenovo,"Lenovo 3i Chromebook - 2023 - Everyday Notebook - Chrome OS - 15.6"" Full HD - 8GB Memory - 64GB Storage - Intel Celeron N4500 - Abyss Blue",15.6 Inches,‎1920x1080 Pixels,Celeron P4500,8 GB,64 GB,,‎Chrome OS,‎5.59 pounds,$299.99 
MSI,"MSI Creator 17 Professional Laptop: 17.3"" UHD 120Hz 100% AdobeRGB Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3060, 16GB RAM, 512GB NVME SSD, Thunderbolt 4, Win10, Core Black (B11UE-471)",17.3 Inches,‎3840 x 2160 Pixels,Core i7 Family,16 GB,512 GB,‎NVIDIA GeForce RTX 3060,‎Windows 10 Home,‎5.4 pounds,"$1,473.89 "
Apple,"Apple MacBook Pro 13.3"" with Retina Display, M2 Chip with 8-Core CPU and 10-Core GPU, 16GB Memory, 512GB Storage, Silver, 2022",13 Inches,,Apple M1,16 GB,512 GB,,‎MacOS 12 Monterey,‎5 pounds,"$1,691.05 "
Dell,"Dell Latitude 5420 Rugged Laptop, 14 inches FHD (1920 x 1080) Non-Touch, Intel Core 8th Gen i5-8350U, 16GB SDRAM RAM, 256GB SSD, Windows 10 Pro (Renewed)",14 Inches,,‎3.6 GHz,16 GB,‎SSD,‎Intel UHD Graphics,‎Windows 10 Pro,‎6.6 pounds,$995.00 
Alienware,"Dell Alienware Area 51M Laptop, 17.3 FHD (1920 x 1080), 9th Gen Intel Core i7-9700K, 16GB RAM, 256GB SSD + 1TB SSHD, NVIDIA GeForce RTX 2070, Windows 10 Home (Renewed)",17.3 Inches,‎1920 x 1080,Unknown,16 GB,256 GB,‎NVIDIA GeForce RTX 2070,‎Windows 10,‎17.21 pounds,"$2,999.95 "
Razer,"Razer Blade Pro 17 Gaming Laptop 2021: Intel Core i7-11800H 8-Core, NVIDIA GeForce RTX 3080, 17.3"" FHD 360Hz, 32GB RAM, 1TB SSD - Chroma RGB - Thunderbolt 3 - SD Card Reader",17 Inches,‎1920 x 1080 Pixels,Intel Core i7,32 GB,1 TB,‎NVIDIA GeForce RTX 3080,‎Windows 10 Home,‎6.06 pounds,"From $2,299.00"
Dell,"Dell XPS 15 9500 15.6 inch UHD+ Touchscreen Laptop - 10th Gen Intel Core i7-10750H 6-Core up to 5.00 GHz CPU, 64GB DDR4 RAM, 1TB PCIe SSD, NVIDIA GeForce GTX 1650 Ti 4GB GDDR6, Windows 10 Pro, Silver",15.6 Inches,‎3840 x 2400 Pixels,Core i7,64 GB,1000 GB,‎NVIDIA GeForce GTX 1650 Ti,‎Windows 10 Pro,‎8.93 pounds,"$1,499.00 "
HP,"HP EliteBook 860 G9 16"" Notebook - WUXGA - 1920 x 1200 - Intel Core i5 12th Gen i5-1245U Deca-core (10 Core) - 16 GB Total RAM - 256 GB SSD",16 Inches,‎1920 x 1200 Pixels,Core i5,16 GB,256 GB,‎Intel Iris Xe Graphics,‎Windows 11 Pro,‎6 pounds,"$1,584.99 "
Dell,"Alienware m17 R3 17.3 inch FHD Gaming Laptop (Luna Light) Intel Core i7-10750H 10th Gen, 16GB DDR4 RAM, 1TB SSD, Nvidia Geforce RTX 2070 8GB GDDR6, Windows 10 Home",17.3 Inches,‎1920 x 1080 Pixels,Corei7-10750H,16 GB,1 TB,‎2070 SUPER™ 8GB GDDR6,‎Windows 10 Home,‎5.51 pounds,"$2,395.00 "
HP,"HP 15.6"" Laptop, AMD A6-9220 Dual-Core Processor 2.50GHz, 4GB RAM, 500GB HDD, AMD Radeon R4 Graphics, DVD-RW, HDMI, Bluetooth, HDMI, Webcam, Windows 10",15.6 Inches,,AMD A Series,4 GB,500 GB,‎AMD Radeon R4,‎Windows 10 Home,‎4.52 pounds,From $366.00
Apple,"Apple 2022 MacBook Pro Laptop with M2 chip: 13-inch Retina Display, 8GB RAM, 512GB ​​​​​​​SSD ​​​​​​​Storage, Touch Bar, Backlit Keyboard, FaceTime HD Camera. Works with iPhone and iPad",,,,8 GB,512 GB,,,,
Lenovo,"2021 Lenovo IdeaPad 3 15.6"" HD Laptop Intel Dual-Core i3-1005G1 8GB RAM DDR4 256GB M.2 SSD Intel UHD Graphics HDMI Card Reader Bluetooth Webcam Almond Windows 10 w/ RE USB 3.0 Flash Drive",15.6 Inches,‎1920 X 1080 Pixels,Core i3,8 GB,256 GB,‎Intel UHD Graphics,‎Windows 10,‎4.08 pounds,
ASUS,ASUS X205 11.6 Inch Laptop [OLD VERSION],11.6 Inches,‎1366*768 Pixels,Intel Atom,2 GB,32 GB,‎Intel HD Graphics Integrated,‎Windows 8.1,‎2.2 pounds,From $123.00
ASUS,"ASUS Slim Vivobook S 14X Laptop 14.5"" OLED 2.8K(2880 x 1800 100% DCI-P3 120Hz 16:10 600nits) 14-Core Intel Evo 12th Gen i7-12700H Thunderbolt 4 Wi-Fi 6E +HDMI Cable (24GB RAM | 2TB PCIe SSD)",14.5 Inches,‎2880x1800 Pixels,Core i7,24 GB,2 TB,‎Intel Iris Xe Graphics,‎Windows 11 Home,‎3.7 pounds,$999.99 
ROKC,"2023 Newest Upgraded Ideapad 3i Laptops for Student & Business by Lenovo, 14 inch FHD Computer, Intel Core i3-1115G4, 12GB RAM, 512GB SSD, HDMI, Webcam, Bluetooth, Webcam, Windows 11, Platinum Grey",14 Inches,‎1920 x 1080 Pixels,Intel Core i3,12 GB,512 GB,‎Intel,‎Windows 11,‎3.31 pounds,$469.99 
MSI,"MSI Pulse GL66 15.6"" FHD 144Hz Gaming Laptop: Intel Core i7-12700H RTX 3070 16GB 512GB NVMe SSD, Type-C USB 3.2 Gen 1, RGB Gaming Keyboard, Cooler Boost 5, Win11 Home: Black 12UGKV-464",15.6 Inches,‎1920x1080 Pixels,Core i7,16 GB,512 GB,‎NVIDIA GeForce RTX 3070,‎Windows 11 Home,‎4.96 pounds,"$1,252.84 "
ASUS,"ASUS Chromebook C424, 14.0"" 180 Degree FHD NanoEdge Display, Intel Dual Core Celeron Processor, 4GB LPDDR4 RAM, 128GB Storage, Silver Color, C424MA-AS48F",14 Inches,‎1920x1080 Pixels,Celeron N4020,4 GB,128 GB,‎Intel UHD Graphics 600,‎Chrome OS,‎5.16 pounds,$249.99 
Acer,"Acer Chromebook Spin 314 Convertible Laptop | Intel Pentium Silver N6000 | 14"" HD Corning Gorilla Glass Touch Display | 8GB LPDDR4X | 128GB eMMC | Intel Wi-Fi 6 AX201 | Chrome OS | CP314-1H-P1Q5",14 Inches,‎1366x768 Pixels,Pentium,8 GB,128 GB,‎Intel UHD Graphics,‎Chrome OS,‎3.42 pounds,$399.99 
HP,"HP 15-dy5088ca FHD Laptop (Intel Core i5-1235U, 4.4 GHz, with Intel Turbo Boost Technology, 15.6"" FHD, 16 GB DDR4-3200, 1 TB PCIe M.2 SSD) (Renewed)",15.6 Inches,,Intel Core i5,16 GB,1 TB,‎Intel HD Graphics 520,‎Windows 11 Home,‎4.99 pounds,
Dell,"Dell Latitude 5000 5531 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 12th Gen i5-12600H Dodeca-core (12 Core) 2.70 GHz - 8 GB Total RAM - 256 GB SSD - Gray",15.6 Inches,‎1920 x 1080 Pixels,Core i5,8 GB,256 GB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎6.35 pounds,"$1,151.20 "
Dell,"Dell Latitude 9000 9420 14"" Touchscreen 2 in 1 Notebook - QHD+ - 2560 x 1600 - Intel EVO Core i7 (11th Gen) i7-1185G7 Quad-core (4 Core) 3 GHz - 16 GB RAM - 256 GB SSD - Titan Gray",14 Inches,‎2560 x 1600 Pixels,Core i7,16 GB,‎256 GB SSD,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎2.93 pounds,"$1,346.73 "
ASUS,"ASUS ROG Strix G17 (2020) Gaming Laptop, 17.3” 144Hz IPS Type FHD Display, NVIDIA GeForce RTX 2070 SUPER, Intel Core i7-10750H, 16GB DDR4, 512GB PCIe NVMe SSD, RGB Keyboard, Windows 10, G712LWS-WB74",17.3 Inches,‎1920 x 1080 Pixels,Corei7-10750H,16 GB,512 GB,‎NVIDIA GeForce RTX 2070 Max-Q,‎Windows 10 Home,‎6.24 pounds,"$1,688.95 "
Microsoft,"Microsoft Surface Laptop 3 – 15"" Touch-Screen – AMD Ryzen 7 Surface Edition - 16GB Memory - 512GB Solid State Drive – Matte Black",15 Inches,‎1280 x 800 Pixels,Ryzen 7,16 GB,512 GB,‎AMD Radeon RX Vega 11,‎Windows 10 Home,‎3.4 pounds,$780.00 
HP,"HP 2021 Pavilion 15.6 Touch-Screen Laptop 4 Core Intel i5-1035G1 16GB RAM 1TB SSD, Webcam with Microphone, FHD Micro-Edge Display Computer, Wi-Fi, HDMI, Windows 10-Free Windows 11 Upgrade, ROKC Kit",15.6 Inches,‎1920 x 1080 Pixels,Core i5,16 GB,1 TB,‎Intel UHD Graphics 620,‎Windows 10,‎3.74 pounds,$849.99 
HYUNDAI,"HYUNDAI 960GB NAND SATA 2.5 Inch Internal SSD for Faster PC and Laptop Sequential Read/Write speeds up to 550MB/s and 480MB/s, comparable to 1TB SSD - C2S3T/960G",,,,,960 GB,,,‎1.92 ounces,From $53.99
Lenovo,"Lenovo ThinkPad X13 Gen 3 21BN002CUS 13.3"" Touchscreen Notebook - WUXGA - 1920 x 1200 - Intel Core i7 12th Gen i7-1260P Dodeca-core (12 Core) 2.10 GHz - Intel Evo Platform - 16 GB Total RAM - 16 GB",13.3 Inches,‎1920 x 1200 Pixels,Core i7,16 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 11 Pro,‎4.75 pounds,"$1,749.99 "
HP,"2022 HP Pavilion 15.6"" FHD Touchscreen Laptop 11th Gen Intel Core i7-1165G7 32GB DDR4 1TB NVMe SSD Iris Xe Graphics HDMI USB-C WiFi-6 Bluetooth Backlit Keyboard Windows 10 Home w/ RATZK 32GB USB",15.6 Inches,‎1920 x 1080 Pixels,Core i7 Family,32 GB,1 TB,‎Intel Iris Xe Graphics,‎Windows 10,‎8 pounds,
MSI,"MSI Prestige 14 A10SC-230 14"" UHD 4k Ultra Thin and Light Professional Laptop Intel Core i7-10510U GTX1650 MAX-Q 16GB DDR4 512GB NVMe SSD Win10Pro TB3, White",14 Inches,‎3840 x 2160,Core i7-10510U,16 GB,512 GB,‎NVIDIA GeForce GTX 1650,‎Windows 10 Pro,‎0.56 ounces,$977.93 
ASUS,"ASUS Vivobook 15 Thin and Light 15.6” FHD, AMD Quad Core R3-3200U CPU, 8GB DDR4 RAM, 128G SSD, AMD Radeon Vega 3 Graphics, Windows 10 in S Mode, F512DA-DB34, Slate Gray",15.6 Inches,‎1920 x 1080 Pixels,Ryzen 3 3200U,8 GB,128 GB,‎AMD Radeon Vega 3,‎Windows 10 Home,‎3.53 pounds,$419.99 
Lenovo,"Lenovo ThinkBook 15 G4 IAP 21DJ00G3US 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-1255U Deca-core (10 Core) 1.70 GHz - 8 GB Total RAM - 8 GB On-Board Memory - 512 GB SSD -",15.6 Inches,‎1920 x 1080 Pixels,Core i7,8 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 11,‎5.3 pounds,$895.99 
Lenovo,"Lenovo 3i Chromebook - 2023 - Everyday Notebook - Chrome OS - 15.6"" Full HD - 8GB Memory - 64GB Storage - Intel Celeron N4500 - Abyss Blue",15.6 Inches,‎1920x1080 Pixels,Celeron P4500,8 GB,64 GB,,‎Chrome OS,‎5.59 pounds,$299.99 
MSI,"MSI Creator 17 Professional Laptop: 17.3"" UHD 120Hz 100% AdobeRGB Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3060, 16GB RAM, 512GB NVME SSD, Thunderbolt 4, Win10, Core Black (B11UE-471)",17.3 Inches,‎3840 x 2160 Pixels,Core i7 Family,16 GB,512 GB,‎NVIDIA GeForce RTX 3060,‎Windows 10 Home,‎5.4 pounds,"$1,473.89 "
Lenovo,"Lenovo ThinkBook 13s G4 IAP 21AR001JUS 13.3"" Notebook - 2560 x 1600 - Intel Core i5 12th Gen i5-1240P - 8 GB Total RAM - 256 GB SSD",13.3 Inches,‎2560 x 1600 Pixels,Core i5,8 GB,256 GB,‎Intel,‎Windows 11 Pro,‎4.3 pounds,From $599.00
ASUS,"ASUS X205TA-UH01-BK Notebook, Intel Z3735F Quad-Core, 1.33 GHz, 32 GB, Intel HD Graphics, Windows 8, Dark Blue, 11.6""",11.6 Inches,‎1366 x 768,Atom Z3735F,2 GB,32 GB,‎Intel HD Graphics,‎Windows 8,‎2.2 pounds,
Lenovo,"Lenovo IdeaPad Flex 5 14"" Touchscreen 2-in-1 Laptop 2022, AMD Ryzen 5 5500U 6-Core, 16GB DDR4 256GB NVMe SSD, Radeon Graphics, HDMI, Fingerprint, WiFi-6, Windows 10 Pro, Stylus Pen and COU 32GB USB",14 Inches,‎1920 x 1080 Pixels,Ryzen 5,16 GB,256 GB,‎Integrated AMD Radeon Graphics,‎Windows 10 Pro,‎6.9 pounds,
Acer,"Acer Travelmate P4 Thin & Light Business Laptop, 14.0"" Full HD, Intel Core i5-1135G7, 8GB DDR4, 512GB NVMe SSD, Thunderbolt 4, Intel Wi-Fi 6, Mil-Spec, Fingerprint Reader, Win 10 Pro, TMP414-51-506U",14 Inches,‎1920 x 1080 Pixels,Intel Core i5,8 GB,512 GB,,‎Windows 10 Pro,‎1 pounds,$688.44 
Dell,"Dell XPS 15 9510 Laptop (2021) | 15.6"" 4K Touch | Core i7-512GB SSD - 32GB RAM - 3050 Ti | 8 Cores @ 4.6 GHz - 11th Gen CPU Win 10 Pro",15.6 Inches,‎3456x2160 MP,Core i7,32 GB,512 GB,‎NVIDIA GeForce RTX 3050 Ti,‎Windows 10 Pro,‎29 pounds,"From $2,582.77"
HP,"2022 HP Laptop | 17.3"" HD+ Touchscreen | AMD 6-Core Ryzen 5 5500U | Radeon Graphics | 16GB RAM DDR4 256GB NVMe SSD | USB-C | WiFi AC | Bluetooth 5.0 | HDMI | Webcam | Windows 11 Home",17.3 Inches,‎1440 x 900 Pixels,Ryzen 5,16 GB,256 GB,‎AMD Radeon Graphics,‎Windows 11 Home,‎8 pounds,
Acer,"Acer TravelMate Spin B3 B311R-32 TMB311R-32-C31R 11.6"" Touchscreen Convertible 2 in 1 Notebook - HD - 1366 x 768 - Intel Celeron N5100 Quad-core (4 Core) 1.10 GHz - 4 GB RAM - 128 GB Flash Memory",11.6 Inches,‎1366 x 768 Pixels,Celeron,4 GB,128 GB,‎Intel UHD Graphics,‎Windows 10 Pro,‎3.09 pounds,$367.34 
Dell,"Dell Precision 7000 7760 Workstation Laptop (2021) | 17.3"" 4K | Core Xeon W - 1TB SSD - 32GB RAM - RTX A4000 | 6 Cores @ 4.9 GHz - 11th Gen CPU - 8GB GDDR6 Win 10 Pro",17.3 Inches,‎3840x2160 MP,Intel Xeon,32 GB,1000 GB,‎Nvidia RTX A4000,‎Windows 10 Pro,‎6.65 pounds,
ASUS,ASUS 2023 Zenbook 14X 14 2.8K HDR OLED Slim Laptop PC 12th Intel 14-Core i7-12700H Iris Xe Graphics 16GB DDR5 2TB NVMe SSD WiFi 6E 2xThunderbolt4 Backlit KB Fingerprint Windows 11 w/RE 32GB USB,14 Inches,‎2880 x 1800 Pixels,Core i7 Family,16 GB,2 TB,‎Intel Iris Xe Graphics,‎Windows 11,‎7 pounds,
ASUS,"ASUS VivoBook S15 S532 Thin & Light Laptop, 15.6” FHD, Intel Core i7-1165G7 CPU, 16GB RAM, 1TB SSD, NVIDIA GeForce MX350, IR Camera, Thunderbolt 4, Windows 10 Home, Transparent Silver, S532EQ-DS79",15.6 Inches,‎1920 x 1080 Pixels,Intel Core i7,16 GB,1 TB,‎NVIDIA GeForce MX350,‎Windows 10 Home,‎3.97 pounds,"$1,006.95 "
Razer,"Razer Blade Pro 17 Gaming Laptop 2021: Intel Core i7-11800H 8-Core, NVIDIA GeForce RTX 3080, 17.3"" FHD 360Hz, 32GB RAM, 1TB SSD - Chroma RGB - Thunderbolt 3 - SD Card Reader",17 Inches,‎1920 x 1080 Pixels,Intel Core i7,32 GB,1 TB,‎NVIDIA GeForce RTX 3080,‎Windows 10 Home,‎6.06 pounds,"From $2,299.00"
ASUS,"ASUS VivoBook S13 Thin and Light Laptop, 13.3” FHD Display, Intel Core i5-1035G1 CPU, 8GB LPDDR4X RAM, 512GB PCIe SSD, Windows 10 Home, Fingerprint Reader, Indie Black, S333JA-DS51",13.3 Inches,‎1920 x 1080 Pixels,Core i5-1035G1,‎8 GB LPDDR4,512 GB,‎Intel UHD Graphics,‎Windows 10 Home,‎2.6 pounds,"From $1,299.00"
Acer,"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",15.6 Inches,‎1920x1080,Core I3 1115G4,8 GB,128 GB,‎Intel UHD Graphics,‎Windows 11 S,‎3.64 pounds,$299.99 
ROKC,"2023 Newest Upgraded Ideapad 3i Laptops for Student & Business by Lenovo, 14 inch FHD Computer, Intel Core i3-1115G4, 12GB RAM, 512GB SSD, HDMI, Webcam, Bluetooth, Webcam, Windows 11, Platinum Grey",14 Inches,‎1920 x 1080 Pixels,Intel Core i3,12 GB,512 GB,‎Intel,‎Windows 11,‎3.31 pounds,$469.99 
ASUS,"ASUS Chromebook C424, 14.0"" 180 Degree FHD NanoEdge Display, Intel Dual Core Celeron Processor, 4GB LPDDR4 RAM, 128GB Storage, Silver Color, C424MA-AS48F",14 Inches,‎1920x1080 Pixels,Celeron N4020,4 GB,128 GB,‎Intel UHD Graphics 600,‎Chrome OS,‎5.16 pounds,$249.99 
Acer,"Acer Chromebook Spin 314 Convertible Laptop | Intel Pentium Silver N6000 | 14"" HD Corning Gorilla Glass Touch Display | 8GB LPDDR4X | 128GB eMMC | Intel Wi-Fi 6 AX201 | Chrome OS | CP314-1H-P1Q5",14 Inches,‎1366x768 Pixels,Pentium,8 GB,128 GB,‎Intel UHD Graphics,‎Chrome OS,‎3.42 pounds,$399.99 
ASUS,"Asus ROG Strix Hero Edition Gaming Laptop, 15.6” IPS-Type Full HD, Intel Core i7-7700HQ Processor, GeForce GTX 1060 6GB, 16GB DDR4, 256GB M.2 SSD + 1TB Hybrid SSHD, RGB, Windows 10 Home – GL503VM-DB74",15.6 Inches,‎1920 x 1080 Pixels,Intel Core i7,16 GB,1000 GB,‎NVIDIA GeForce GTX 1060,‎Windows 10,‎5.6 pounds,From $499.00
Acer,"Acer Chromebook 11 C740-C4PE (11.6-inch HD, 4 GB, 16GB SSD)",11.6 Inches,‎1366 x 768 Pixels,Celeron 3205U,4 GB,‎SSD,‎Intel HD Graphics,‎Chrome OS,‎2.87 pounds,$79.99 
Apple,"Apple 2022 MacBook Pro Laptop with M2 chip: 13-inch Retina Display, 8GB RAM, 512GB ​​​​​​​SSD ​​​​​​​Storage, Touch Bar, Backlit Keyboard, FaceTime HD Camera. Works with iPhone and iPad",,,,8 GB,512 GB,,,,
Lenovo,"2021 Lenovo IdeaPad 3 15.6"" HD Laptop Intel Dual-Core i3-1005G1 8GB RAM DDR4 256GB M.2 SSD Intel UHD Graphics HDMI Card Reader Bluetooth Webcam Almond Windows 10 w/ RE USB 3.0 Flash Drive",15.6 Inches,‎1920 X 1080 Pixels,Core i3,8 GB,256 GB,‎Intel UHD Graphics,‎Windows 10,‎4.08 pounds,
ASUS,ASUS X205 11.6 Inch Laptop [OLD VERSION],11.6 Inches,‎1366*768 Pixels,Intel Atom,2 GB,32 GB,‎Intel HD Graphics Integrated,‎Windows 8.1,‎2.2 pounds,From $123.00
Dell,"Dell Latitude 5401 14"" Notebook - Intel Core i5-9400H - 8GB RAM - 256GB SSD",14 Inches,‎1920 x 1080 Pixels,Core i5 Family,8 GB,256 GB,‎Intel UHD Graphics 630,‎Windows 10 Pro,‎3.37 pounds,$269.99 
Dell,"2021 Newest Dell XPS 15 9510 Laptop, 15.6"" FHD+ 500 Nits Display, Intel i9-11900H, RTX 3050Ti, 64GB RAM, 2TB SSD, IR Webcam, Backlit Keyboard, Fingerprint Reader, WiFi 6, Thunderbolt 4, Win 10 Home",15.6 Inches,‎1920 x 1200 Pixels,Intel Core i9,64 GB,1 TB,‎NVIDIA GeForce RTX 3050 Ti,‎Windows 10 Home,‎4.22 pounds,"$3,371.95 "
ASUS,"ASUS Slim Vivobook S 14X Laptop 14.5"" OLED 2.8K(2880 x 1800 100% DCI-P3 120Hz 16:10 600nits) 14-Core Intel Evo 12th Gen i7-12700H Thunderbolt 4 Wi-Fi 6E +HDMI Cable (24GB RAM | 2TB PCIe SSD)",14.5 Inches,‎2880x1800 Pixels,Core i7,24 GB,2 TB,‎Intel Iris Xe Graphics,‎Windows 11 Home,‎3.7 pounds,$999.99 
Acer,Acer Aspire 5 15.6-inch FHD(1920x1080) IPS Laptop | AMD 6-Core Ryzen 5 5500U Processor | Backlit Key | WiFi 6 | RJ-45 | 16GB DDR4 Memery | 512GB SSD+1TB HDD Storage | Win11 Home,15.6 Inches,‎1920x1080 Pixels,Ryzen 5,16 GB,512 GB,‎Radeon Graphics,‎Windows 11 Home,‎7 pounds,
Lenovo,"Lenovo ThinkPad T14 Gen 2 Laptop (2022), 14"" FHD IPS, 11th Intel Core i7-1165G7, Iris Xe Graphics, 32GB DDR4 2TB NVMe SSD, Backlit KB FP Reader Thunderbolt 4 WiFi 6E, Windows 11 Pro, COU 32GB USB",14 Inches,‎1920 x 1080 Pixels,Core i7 Family,32 GB,2 TB,‎Intel Iris Xe Graphics,‎Windows 11 Pro,‎7.9 pounds,
Dell,"Dell Latitude 5320 Laptop - 13.3"" FHD Touch AG HD+IR Camera, 300 nits Display - 3.0 GHz Intel Core i7 4-Core 1185G7 (11th Gen) - 512GB SSD - 32GB RAM - Windows 10 pro",13.3 Inches,‎1920 x 1080 Pixels,Core i7 Family,32 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎4.55 pounds,$999.99 
Dell,"Dell Latitude 15 3000 3570 15.6"" Notebook - Intel Core i5 (6th Gen) i5-6200U Dual-core (2 Core) 2.30 GHz - Black",15.6 Inches,‎1366 x 768,Core i5,12 GB,500 GB,‎Intel HD Graphics 620,‎Windows 10 Home,‎2.99 pounds,
Lenovo,"Lenovo 3i Chromebook - 2023 - Everyday Notebook - Chrome OS - 15.6"" Full HD - 8GB Memory - 64GB Storage - Intel Celeron N4500 - Abyss Blue",15.6 Inches,‎1920x1080 Pixels,Celeron P4500,8 GB,64 GB,,‎Chrome OS,‎5.59 pounds,$299.99 
MSI,"MSI Creator 17 Professional Laptop: 17.3"" UHD 120Hz 100% AdobeRGB Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3060, 16GB RAM, 512GB NVME SSD, Thunderbolt 4, Win10, Core Black (B11UE-471)",17.3 Inches,‎3840 x 2160 Pixels,Core i7 Family,16 GB,512 GB,‎NVIDIA GeForce RTX 3060,‎Windows 10 Home,‎5.4 pounds,"$1,473.89 "
Apple,"Apple 2021 MacBook Pro (16-inch, M1 Pro chip with 10‑core CPU and 16‑core GPU, 16GB RAM, 1TB SSD) - Space Gray",16 Inches,,Apple M1,16 GB,1 TB,,,,"$2,159.00 "
Dell,"2021 Newest Dell Inspiron 15 3511 Laptop, 15.6"" FHD Screen, 11th Gen Intel Core i7-1165G7 Quad-Core Processor, 32GB RAM, 512GB SSD + 1TB HDD, HDMI, Wi-Fi, Bluetooth, Webcam, Windows 10 Home, Black",15.6 Inches,‎1920 x 1080 Pixels,Core i7,32 GB,1 TB,‎Intel Iris Plus,‎Windows 10,‎7 pounds,"From $1,049.00"
Dell,"Dell Latitude 5410 14"" Notebook - Full HD - 1920 x 1080 - Core i5 i5-10210U 10th Gen 1.6GHz Quad-core (4 Core) - 8GB RAM - 256GB SSD",14 Inches,‎1920 x 1080 Pixels,Intel Core i5,8 GB,256 GB,‎Intel UHD Graphics 620,‎Windows 10 Pro,‎5.3 pounds,$895.77 
HP,"HP 2023 14"" HD IPS Chromebook, Intel 11th i3 Processor Up to 4.10GHz, 4GB Ram, 128GB SSD, Super-Fast 6th Gen WiFi, Chrome OS, Dale Gray (Renewed)",14 Inches,‎1366x768 Pixels,Intel Core i3,4 GB,128 GB,,‎Chrome OS,‎4.73 pounds,$195.99 
ASUS,"ASUS VivoBook 15 Slim Laptop, 15.6""  FHD Display, Intel Core  i7-1260P CPU, Intel Iris Xe Graphics, 8GB RAM, 512GB SSD, Fingerprint Sensor, Windows 11 Home, Quiet Blue, F1502ZA-DS72",15.6 Inches,‎1920x1080 Pixels,Intel Core i7,8 GB,512 GB,‎Intel Iris,‎Windows 11 Home,‎4 pounds,$849.99 
Dell,"Dell Precision 3510 Mobile Workstation Laptop, Intel i7-6700HQ, 16GB DDR4, 1TB Hard Drive, Windows Pro 10 PRM3510-21111",15.6 Inches,‎1366x768 Pixels,Core i7 6700HQ,16 GB,1000 GB,‎Intel HD Graphics 530,‎Windows 10 Pro,‎8.2 pounds,$949.95 
Lenovo,"Lenovo ThinkBook 15 G3 ACL 21A4003KUS 15.6"" Notebook - Full HD - 1920 x 1080 - AMD Ryzen 7 5700U Octa-core (8 Core) 1.80 GHz - 16 GB RAM - 512 GB SSD - Mineral Gray",15.6 Inches,‎1920x1080,AMD Ryzen 7,16 GB,512 GB,‎AMD Radeon Graphics,‎Windows 10 Pro,‎3.75 pounds,
Lenovo,"Lenovo ThinkPad X1 Carbon Gen 10 21CB00BVUS 14"" Touchscreen Ultrabook - WUXGA - 1920 x 1200 - Intel Core i7 12th Gen i7-1270P Dodeca-core (12 Core) 2.20 GHz - Intel Evo Platform - 32 GB Total RAM -",14 Inches,‎1920 x 1200 Pixels,Core i7,32 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 11,‎4.45 pounds,"$2,173.37 "
Dell,"Dell Latitude Rugged 14 5430 Laptop (2022) | 14"" FHD | Core i7 - 256GB SSD - 8GB RAM | 4 Cores @ 4.4 GHz - 11th Gen CPU Win 11 Pro (Renewed)",14 Inches,‎1920x1080 MP,Core i7,8 GB,256 GB,‎Intel Integrated Graphics,‎Windows 11 Pro,‎8 pounds,"$1,745.00 "
