Company,Name,Inches,Screen_Resolution,CPU,RAM,Memory,GPU,OpSys,Weights,Price
Intel,Intel NUC X15 LAPKC71E Barebone Notebook - Socket BGA-1787 - Core i7 Support - Black,,,AMD Kabini A6-5200M Quad Core,64.0,,NVIDIA GeForce RTX 3060,,,1066.11
Evoo,"EVOO EV-C-116-7PR 11.6 inch 4GB 64GB eMMC Celeron N4000 1.1GHz Win10S,Purple 11-11.99 inches",11.6,1366x768,Unknown,4.0,64 GB,Integrated Graphics,Windows 10,5.4,150.0
HP,"HP 2019 Newest 14"" Touch-Screen Laptop Intel Core i3 4GB RAM 128GB SSD Windows 10- Ash Silver Keyboard Frame",14,1366 x 768,Intel Core i3,4.0,128 GB,Intel UHD Graphics 620,Windows 10 S,3.2,963.9260148199606
Dell,Dell 2023 Inspiron I3511 15.6” FHD Laptop PC Quad-Core Intel 10th Gen i5-1035G1 32GB DDR4 RAM 1TB M.2 NVMe SSD Intel UHD Graphics HDMI Webcam Bluetooth WiFi AC Card Reader Windows 11 Pro,15.6,1920 x 1080,Core i5 Family,32.0,1 TB,Intel UHD Graphics,Windows 11 Pro,8.0,963.9260148199606
ASUS,"ASUS ROG Zephyrus 16.0"" 165Hz WQXGA IPS Gaming Laptop (Intel i9-12900H 14-Core, 16GB DDR5 4800MHz RAM, 1TB SSD, RTX 3070 Ti 8GB GDDR6, RGB Backlit KYB, WiFi 6, (2560x1600), WiFi, Win11Home) w/Hub",16,2560 x 1600,Core i9,16.0,1 TB,NVIDIA GeForce RTX 3070 Ti,Windows 11 Home,4.9,1899.99
HP,"HP Elite Dragonfly G3 13.5"" Touchscreen Notebook - WUXGA - 1920 x 1280 - Intel Core i5 12th Gen i5-1235U Deca-core (10 Core) - 16 GB Total RAM - 16 GB On-Board Memory - 256 GB SSD",13.5,1920 x 1280,Core i5,16.0,256 GB,Intel Iris Xe Graphics,Windows 10 Pro,3.5,1299.99
ROKC,"2023 Newest Upgraded Ideapad 3i Laptops for Student & Business by Lenovo, 14 inch FHD Computer, Intel Core i3-1115G4, 12GB RAM, 512GB SSD, HDMI, Webcam, Bluetooth, Webcam, Windows 11, Platinum Grey",14,1920 x 1080,Intel Core i3,12.0,512 GB,Intel,Windows 11,3.31,469.99
MSI,"MSI Pulse GL66 15.6"" FHD 144Hz Gaming Laptop: Intel Core i7-12700H RTX 3070 16GB 512GB NVMe SSD, Type-C USB 3.2 Gen 1, RGB Gaming Keyboard, Cooler Boost 5, Win11 Home: Black 12UGKV-464",15.6,1920x1080,Core i7,16.0,512 GB,NVIDIA GeForce RTX 3070,Windows 11 Home,4.96,1252.84
ASUS,"ASUS Chromebook C424, 14.0"" 180 Degree FHD NanoEdge Display, Intel Dual Core Celeron Processor, 4GB LPDDR4 RAM, 128GB Storage, Silver Color, C424MA-AS48F",14,1920x1080,Celeron N4020,4.0,128 GB,Intel UHD Graphics 600,Chrome OS,5.16,249.99
Acer,"Acer Chromebook Spin 314 Convertible Laptop | Intel Pentium Silver N6000 | 14"" HD Corning Gorilla Glass Touch Display | 8GB LPDDR4X | 128GB eMMC | Intel Wi-Fi 6 AX201 | Chrome OS | CP314-1H-P1Q5",14,1366x768,Pentium,8.0,128 GB,Intel UHD Graphics,Chrome OS,3.42,399.99
Lenovo,"Lenovo 2019 Newest IdeaPad 15.6"" HD High Performance Laptop PC | AMD A6-9225 Dual-Core 2.60 GHz| 4GB RAM | 500GB HDD | 802.11ac | Bluetooth | DVD+/-RW | HDMI | Win 10",15.6,,AMD A Series,4.0,500 GB,AMD Radeon R4,Windows 10,2.6,899.99
Lenovo,"Lenovo Chromebook 3 11.6 inches HD Laptop, Intel Celeron N4020, 4GB RAM, 32GB eMMC, Chrome OS, Onyx Black (Renewed)",11.6,1366x768,Celeron N4020,4.0,32 GB,intel,Chrome OS,2.66,98.98
Lenovo,"Lenovo 2023 ThinkPad P16 G1 Mobile Workstation 16"" WUQXGA Intel 16-Core i7-12800HX NVIDIA RTX A1000 Graphics 32GB DDR5 2TB SSD WiFi 6E HDMI Thunderbolt4 Backlit KB Fingerprint Windows 11 Pro w/RE USB",16,3840 x 2400,Core i7 Family,32.0,2 TB,NVIDIA RTX A1000 4GB Graphics,Windows 11 Pro,10.0,963.9260148199606
LG,"LG Gram Style 14Z90RS Thin and Lightweight Stylish Laptop,White",14,2880x1800,Intel Core i7,32.0,1 TB,,Windows 11 Home,2.2,1799.99
Dell,"2021 Newest Dell XPS 17 Laptop 9710, 17"" UHD+ Touch Display, Intel i7-11800H, GeForce RTX 3050, 32GB RAM, 1TB SSD, IR Camera, Backlit Keyboard, Fingerprint Reader, Wi-Fi 6, Thunderbolt, Win 10 Pro",17,3840 x 2400,Core I7 11800H,32.0,1 TB,NVIDIA GeForce RTX 3050,Windows 10,5.5,2299.0
ASUS,"ASUS VivoBook Pro 14"" OLED WQXGA 2880x1800 16:10 Laptop, Core i5-11300H, 8GB RAM, 256GB PCIe SSD, WiFi 6, Thunderbolt 4, Color Quiet Blue",14,1920x1080,Intel Core i5,8.0,256 GB,Intel Iris Xe Graphics,Windows 10 Home,5.0,549.0
Acer,"Acer 2022 High Performance Aspire 5 Laptop - 17.3"" FHD IPS - 11th Intel i7-1165G7 Iris Xe Graphics - 36GB DDR4-2TB SSD - WiFi 6 Bluetooth RJ-45 - Backlit KB with FP Reader - Win 10 Pro w/32GB USB",17.3,1920 x 1080,Core i7 Family,36.0,2 TB,Intel Iris Xe Graphics,Windows 10 Pro,8.0,963.9260148199606
Lenovo,"Lenovo Yoga 9i 14 2-in-1 14"" Touchscreen Laptop 4K UHD (3840x2160) IPS 500Nits Intel Evo Platform Core i7-1185G7 Webcam Wi-Fi 6 USB-C Thunderbolt 4 Iris Xe Graphics 16GB 512GB PCIe SSD Pen",14,3840x2160,Core i7 Family,16.0,512 GB,Intel Iris Xe Graphics,Windows 10 Home,3.17,1299.0
ASUS,"ASUS VivoBook Flip 14 Thin and Light 2-in-1 Laptop, 14” FHD Touch Display, AMD Ryzen 5 4500U, 8GB DDR4 RAM, 256GB SSD, Glossy, Stylus, Fingerprint Reader, Windows 10 Home, Bespoke Black, TM420IA-DB51T",14,1920 x 1080,Ryzen 5 4500U,8.0,256 GB,AMD Radeon Graphics,Windows 10 Home,3.3,628.0
Lenovo,"Lenovo IdeaPad Flex 5 2-in-1 Laptop, 16"" (1920 x 1200) 16:10 IPS Touchscreen, AMD Ryzen 7 5700U, Digital Pen, FHD Webcam, Fingerprint, Windows 11, w/Mouse Pad (16GB RAM | 1TB PCIe SSD)",16,1920x1200,AMD Ryzen 7 5700U,16.0,1 TB,AMD Radeon Graphics,Windows 11 Home,6.29,978.6
HP,"HP Omen 16 Laptop: Latest Gen Ryzen 7 6800H, RTX 3060, 16GB DDR5 RAM, 512GB SSD, 16.1"" 144Hz Full HD Display, Backlit Keyboard, Windows 11",16.1,1920 x 1080,AMD Ryzen 7,16.0,512 GB,NVIDIA GeForce RTX 3060,Windows 11 Home,6.0,1149.49
Dell,"Dell XPS 9370 Laptop, 13.3"" UHD (3840 x 2160) InfinityEdge Touch Display, 8th Gen Intel Core i7-8550U, 16GB RAM, 512 GB SSD, Windows 10, Silver",13.3,,Core i7 8550U,16.0,256 GB,Intel UHD Graphics 620,Windows 10,2.6,1499.81
Lenovo,"Lenovo 3i Chromebook - 2023 - Everyday Notebook - Chrome OS - 15.6"" Full HD - 8GB Memory - 64GB Storage - Intel Celeron N4500 - Abyss Blue",15.6,1920x1080,Celeron P4500,8.0,64 GB,,Chrome OS,5.59,299.99
MSI,"MSI Creator 17 Professional Laptop: 17.3"" UHD 120Hz 100% AdobeRGB Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3060, 16GB RAM, 512GB NVME SSD, Thunderbolt 4, Win10, Core Black (B11UE-471)",17.3,3840 x 2160,Core i7 Family,16.0,512 GB,NVIDIA GeForce RTX 3060,Windows 10 Home,5.4,1473.89
HP,"HP Pavilion 15.6"" 1920x1080 Touchscreen Laptop | 12th Intel i7-1255U 10-Core Processor | NVIDIA GeForce MX550 | Backlit Key | USB-C | 16GB DDR4 512GB SSD | Win11 Home",15.6,1920 x 1080,Core i7 Family,16.0,512 GB,NVIDIA GeForce MX550 2GB GDDR6,Windows 11 Home,8.0,963.9260148199606
MSI,"MSI Summit E13 Flip Evo 13.4"" FHD+ 120hz Touch 2 in 1 Business Laptop: Intel Core i7-1260P Iris Xe 32GB LPDDR5 1TB NVMe SSD, 360-Degree Flip, Thunderbolt 4, MSI Pen, Win 11 Pro: Ink Black A12MT-013",13.4,2560 x 1600,Core i7,32.0,1 TB,Intel Iris Xe Graphics,Windows 10,3.74,1299.99
LG,"LG Gram (2022) 16Z90Q Ultra Lightweight Laptop, 16"" (2560 x 1600) IPS Display, Intel Evo 12th Gen i5 1240P Processor, 16GB LPDDR5, 512GB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11, Gray",16,2560x1600,Core i5,16.0,512 GB,Intel Iris Xe Graphics,Windows 11 Home,2.64,899.99
Dell,"Dell 2023 Inspiron 5620 16"" FHD+ (1920x1200) Laptop 12th Intel i7-1260P 12-Core 32GB DDR4 2TB NVMe SSD NVIDIA GeForce MX570 Graphics Backlit Keyboard w/Fingerprint Reader WiFi 6E Windows 11 Pro",16,1920 x 1200,Core i7 Family,32.0,2 TB,NVIDIA GeForce MX570 2GB,Windows 11 Pro,8.0,963.9260148199606
LG,"LG Gram 17Z95P Laptop 17"" Ultra-Lightweight, IPS, (2560 x 1600), Intel Evo 11th gen CORE i7, 16GB RAM, 2TB SSD, Windows 11 Home, 80Wh Battery, Alexa Built-in, 2X USB-C, HDMI, USB-A – Black",17,2560 x 1600,Core i7 Family,16.0,2 TB,Intel Xe Graphics,Windows 11,2.98,1650.56
ASUS,"ASUS VivoBook 13 Slate 2-in-1 Laptop, 13.3â€  FHD OLED Touch Display, Intel Pentium N6000 Quad-Core CPU, 8GB RAM, 256GB PCIe® 3.0 SSD, Windows 11 Home, Black, T3300KA-DH26T",13.3,1920 x 1080,Pentium,8.0,256 GB,Intel UHD Graphics,Windows 11,2.0,767.07
Lenovo,Lenovo ThinkPad Yoga 11e 5th Gen 20LM000WUS 11.6 Touchscreen LCD 2 in 1 Notebook - Intel Celeron N4100 Quad-core [4 Core] 1.10 GHz - 4 GB DDR4 SDRAM - 128 GB SSD - Windows 10 Pro 64-bit [English] -,11.6,1366 x 768,8032,4.0,,,Windows,11.9,349.6
MSI,"MSI Prestige 14 Evo Professional Laptop: 14"" FHD Ultra-Thin Bezel Display, Intel Core i5-1135G7, Intel Iris Xe, 16GB RAM, 512GB NVMe SSD, Thunderbolt 4, Win10 Home, Intel Evo, Carbon Gray (A11M-221)",14,1920 x 1080,Core i5,16.0,,Intel Iris Xe Graphics,Windows 10,2.84,1042.32
HP,"HP 2023 Convertible 2-in-1 Chromebook, 14"" HD IPS Touchscreen, Intel Celeron up to 2.75GHz, 4GB Ram, 64GB SSD, 4K Graphics, Super-Fast 6th Gen WiFi, Dale Silver, Chrome OS(Renewed) (Dale Silver)",14,1366x768,Celeron,4.0,64 GB,,Chrome OS,4.49,214.0
Acer,"Acer Chromebook 314 Laptop | Intel Celeron N4020 | 14.0"" Full HD IPS Display | Intel UHD Graphics | 4GB LPDDR4 | 32GB eMMC | 802.11ac Gigabit Wi-Fi 5 | Chrome OS | CB314-1H-C17S",14,1920x1080,Celeron N4020,4.0,32 GB,Intel UHD Graphics 600,Chrome OS,3.31,227.81
ASUS,ASUS ROG Strix Scar G533 15.6” FHD (1920x1080) 300Hz Gaming Laptop(2023) | AMD 8-Core Ryzen 9 5900HX Processor | NVIDIA RTX3080 8GB DDR6 | RGB Backlit Mech Key | RJ45 | 32GB DDR4 1TB SSD | Win11 Home,15.6,1920x1080,Ryzen 9,32.0,1 TB,NVIDIA GeForce RTX 3080,Windows 11 Home,10.0,963.9260148199606
Panasonic,"Panasonic Toughbook CF-54, Intel Core i5-5300U 2.30GHz, 14.0  HD, 16 GB, 1 TB SSD, WiFi, Bluetooth, Windows 10 Pro (Renewed)",14,,Core i5,16.0,1 TB,Intel® HD 5500 Graphics,Windows 10,7.63,738.98
Acer,"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",15.6,1920x1080,Core I3 1115G4,8.0,128 GB,Intel UHD Graphics,Windows 11 S,3.64,299.99
ROKC,"2023 Newest Upgraded Ideapad 3i Laptops for Student & Business by Lenovo, 14 inch FHD Computer, Intel Core i3-1115G4, 12GB RAM, 512GB SSD, HDMI, Webcam, Bluetooth, Webcam, Windows 11, Platinum Grey",14,1920 x 1080,Intel Core i3,12.0,512 GB,Intel,Windows 11,3.31,469.99
ASUS,"ASUS Chromebook C424, 14.0"" 180 Degree FHD NanoEdge Display, Intel Dual Core Celeron Processor, 4GB LPDDR4 RAM, 128GB Storage, Silver Color, C424MA-AS48F",14,1920x1080,Celeron N4020,4.0,128 GB,Intel UHD Graphics 600,Chrome OS,5.16,249.99
Acer,"Acer Chromebook Spin 314 Convertible Laptop | Intel Pentium Silver N6000 | 14"" HD Corning Gorilla Glass Touch Display | 8GB LPDDR4X | 128GB eMMC | Intel Wi-Fi 6 AX201 | Chrome OS | CP314-1H-P1Q5",14,1366x768,Pentium,8.0,128 GB,Intel UHD Graphics,Chrome OS,3.42,399.99
Lenovo,"Lenovo ThinkPad T450 14"" Laptop, Intel Core i5 5300U 2.3Ghz, 16GB DDR3 RAM, 256GB SSD Hard Drive, Webcam, Windows 10",14,1366x768,Core i5 5300U,16.0,256 GB,Intel HD 5500,Windows 10 Home,,178.9
ASUS,"ASUS ZenBook Laptop 14” 2.8K OLED Display, AMD Ryzen 7 5825U CPU, Radeon Graphics, 8GB RAM, 512GB PCIe SSD, Windows 11 Home, Jade Black, UM3402YA-DS71",14,2880x1800,Ryzen 7,8.0,,,Windows 11 Home,6.0,949.99
Lenovo,"Lenovo ThinkBook 15 G4 IAP 21DJ00G5US 15.6"" Touchscreen Notebook - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-1255U Deca-core (10 Core) 1.70 GHz - 16 GB Total RAM - 8 GB On-Board Memory - 512",15.6,1920 x 1080,Core i7,16.0,512 GB,Intel Iris Xe Graphics,Windows 11 Pro,5.85,982.53
ASUS,"ROG Strix G17 Gaming Laptop, 17.3"" 144Hz 3ms FHD IPS Level, NVIDIA GeForce RTX 2070, Intel Core i7-10750H Processor, 16GB DDR4, 512GB PCIe SSD, Wi-Fi 6, G712LW-ES74",17.3,1920X1080,Corei7-10750H,16.0,512 GB,NVIDIA GeForce RTX 2070,Windows 10 Home,6.28,1485.98
Acer,"Acer - Nitro 5 15.6"" Laptop - AMD Ryzen 5 - 8GB Memory - NVIDIA GeForce GTX 1650 - 256GB SSD - Obsidian Black",15.6,1920 x 1080,Ryzen 5,8.0,256 GB,AMD,,7.43,779.99
SAMSUNG,"SAMSUNG - Galaxy Book2 Pro 360 2-in-1 15.6” AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 1260P LPDDR5 Memory S Pen w/Mouse Pad – Silver (16GB RAM, 1TB PCIe SSD)",15.6,1920 x 1080,Intel Core i7-1165G7,16.0,1 TB,Intel Iris Xe Graphics,Windows 11,5.77,1379.0
Dell,"Dell 2023 XPS 15 9520 15.6"" FHD+ 500 nit Laptop PC 12th Intel 14-Core i7-12700H NVIDIA RTX 3050 Ti 4GB GDDR6 16GB DDR5 1TB NVMe SSD 2xThunderbolt 4 w/DP WiFi 6E Backlit KB Fingerprint Windows 11 Pro",15.6,1920 x 1200,Core i7 Family,16.0,1 TB,NVIDIA GeForce RTX 3050 Ti,Windows 11 Pro,10.0,2349.99
ASUS,"ASUS ROG Strix G15 (2020) Gaming Laptop, 15.6” 144Hz FHD IPS Type Display, NVIDIA GeForce RTX 2060, Intel Core i7-10750H, 16GB DDR4, 512GB PCIe NVMe SSD, RGB Keyboard, Windows 10 Home, G512LV-ES74",15.6,1920 x 1080,Corei7-10750H,16.0,512 GB,NVIDIA® GeForce RTX™ 2060,Windows 10 Home,5.28,1229.99
ASUS,"ASUS ROG GL502VS-DB71 15.6"" Full­Hd Gaming Laptop, Intel Core I7­6700Hq, NVIDIA GTX 1070, 256GB PCIe SSD+1TB HDD, Windows 10, Black",15.6,1920 x 1080,Core i7,16.0,1 TB,NVIDIA GeForce GTX 1070,Windows 10,4.9,1159.0
ASUS,"ASUS ZenBook UX303UB 13.3-Inch QHD+ Touchscreen Laptop, Intel Core i7, 12 GB RAM, 512 GB SSD, Discrete GPU Nvidia GT940M, Windows 10 (64 bit)",13.3,3200 x 1800,Core i7,12.0,512 GB,Nvidia GT940M 2GB,Windows 10,3.2,373.0
Lenovo,"Lenovo Chromebook C340 2-in-1 Convertible Laptop, 11.6"" HD Touchscreen, Intel Celeron N4000, 32GB eMMC, 4GB DDR4 RAM, WiFi, USB Type-C, Bluetooth, Webcam, Chrome OS, Platinum Gray",11.6,1366 x 768,Celeron N4000,4.0,32 GB,Intel,Chrome OS,2.65,199.0
HP,"HP 4BS38UA Chromebook 14 IPS HD (1366x768) Intel Celeron N3350 4GB RAM, 32GB eMMC Hard Drive, Bluetooth, HDMI, Model 14-ca023nr",14,1366 x 768,Celeron,4.0,100 GB,Intel HD Graphics 500,Chrome OS,3.4,139.98
Lenovo,"Lenovo 3i Chromebook - 2023 - Everyday Notebook - Chrome OS - 15.6"" Full HD - 8GB Memory - 64GB Storage - Intel Celeron N4500 - Abyss Blue",15.6,1920x1080,Celeron P4500,8.0,64 GB,,Chrome OS,5.59,299.99
MSI,"MSI Creator 17 Professional Laptop: 17.3"" UHD 120Hz 100% AdobeRGB Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3060, 16GB RAM, 512GB NVME SSD, Thunderbolt 4, Win10, Core Black (B11UE-471)",17.3,3840 x 2160,Core i7 Family,16.0,512 GB,NVIDIA GeForce RTX 3060,Windows 10 Home,5.4,1473.89
HP,"HP 13.5"" Elite Folio 2-in-1 Laptop (Wi-Fi + LTE)",13.5,1920 x 1280,Core 2 Duo,16.0,256 GB,Qualcomm Adreno,Windows 10 Pro,4.64,888.99
HP,"HP EliteBook 845 G8 14"" Notebook - Full HD - 1920 x 1080 - AMD Ryzen 7 PRO 5850U Octa-core (8 Core) 1.90 GHz - 16 GB RAM - 512 GB SSD",14,1920 x 1080,AMD R Series,16.0,512 GB,AMD Radeon Graphics,Windows 10 Pro,3.02,963.9260148199606
Lenovo,"2022 Lenovo IdeaPad 5i Laptop 15.6'' FHD IPS Touchscreen 12th Intel i7-1255U 10-Core Iris Xe Graphics 16GB DDR4 2TB SSD WiFi 6 Keyboard Windows 11 Pro w/ RATZK 32GB USB, Stormy Grey, (82SF001PUS)",15.6,1920 x 1080,Core i7 Family,16.0,2 TB,Intel Iris Xe Graphics,Windows 11 Pro,7.0,1299.0
HP,"HP [Windows 11 Home] Newest Laptop, 15.6'' Full HD Display, AMD Athlon Silver 3050U Processor, 8GB RAM, 256GB SSD, Media Card Reader, USB Type-C, HDMI, Webcam, Wi-Fi, Bluetooth, Silver",15.6,1920 x 1080,Athlon Silver 3050U,8.0,256 GB,AMD Radeon Graphics,Windows 11 Home,6.34,449.0
Lenovo,"Lenovo IdeaPad 1 14IGL05 81VU00D6US 14"" Notebook - HD - 1366 x 768 - Intel Pentium Silver N5030 Quad-core (4 Core) 1.10 GHz - 4 GB RAM - 128 GB SSD",14,1366 x 768,Unknown,4.0,128 GB,Intel UHD Graphics 605,Windows 10 Home,3.09,370.79
Lenovo,"Lenovo ThinkPad T16 Gen 1 21CH0004US 16"" Notebook - WUXGA - 1920 x 1200 - AMD Ryzen 5 PRO 6650U Hexa-core (6 Core) 2.90 GHz - 16 GB Total RAM - 256 GB SSD - Villi Black",16,1920 x 1200,Ryzen 5,16.0,256 GB,AMD Radeon Graphics,Windows 11 Pro,6.2,978.8
LG,"LG Gram 17” Lightweight Laptop, Intel 13th Gen Core i7 Evo Platform, Windows 11 Home, 32GB RAM, 2TB SSD, Gray",17,2560x1600,Intel Core i7,32.0,2 TB,Intel Iris,Windows 11 Home,3.2,2099.99
Acer,"Acer Chromebook 311 Laptop | AMD A-Series Dual-Core A4-9120C | 11.6"" HD Display | AMD Radeon R4 Graphics | 4GB DDR4 | 64GB eMMC | 802.11ac WiFi 5 | Bluetooth 4.2 | Chrome OS | CB311-10H-41M9",11.6,1366x768,AMD A4,4.0,64 GB,AMD Radeon R4,Chrome OS,2.87,155.5
Quality Refurbished Computers,"Dell Latitude E6520 Windows 7 Pro Laptop - i7 2.7GHz / 8GB / 1TB HDMI WiFi 15.6"" Notebook",15.6,,Core i7-2620QM,8.0,1 TB,Intel HD Graphics 3000,Windows 7 Professional,10.73,229.99
Lenovo,"Lenovo Legion 5 15.6"" FHD VR Ready Gaming Laptop, IPS, i7-10750H, USB-C, HDMI, WiFi 6, Webcam, Backlit Keyboard, Bluetooth, NVIDIA GeForce GTX 1660 Ti, Win 10, Black (16GB RAM | 1TB PCIe SSD)",15.6,1920 x 1080,Core i7 Family,16.0,1024 GB,NVIDIA GeForce GTX 1660Ti,Windows 10 Home,5.42,963.9260148199606
Acer,"2022 Acer Convertible 2-in-1 Chromebook-11.6"" IPS Touchscreen, ARM Cortex 6 Core Processor, 4GB DDR4 Memory, 32GB eMMC SSD, Webcam, Chrome OS (Renewed)",11.6,1366 x 768,Cortex,4.0,32 GB,ARM Mali,Chrome OS,3.52,173.99
SAMSUNG,"SAMSUNG Galaxy Book Pro 15.6"" Laptop Computer, Intel Evo Platform Intel 11th Gen Core i7-1165G7 Up to 4.7 GHz, 16GB RAM, 1TB PCIe SSD, Intel Iris Xe Graphics, Win 10, Mystic Blue w/Accessories",15.6,1920 x 1080,Intel Core i7-1165G7,16.0,1 TB,Intel Iris Xe Graphics,Windows 10 Home,2.31,1199.94
ROKC,"2023 Newest Upgraded Ideapad 3i Laptops for Student & Business by Lenovo, 14 inch FHD Computer, Intel Core i3-1115G4, 12GB RAM, 512GB SSD, HDMI, Webcam, Bluetooth, Webcam, Windows 11, Platinum Grey",14,1920 x 1080,Intel Core i3,12.0,512 GB,Intel,Windows 11,3.31,469.99
MSI,"MSI Pulse GL66 15.6"" FHD 144Hz Gaming Laptop: Intel Core i7-12700H RTX 3070 16GB 512GB NVMe SSD, Type-C USB 3.2 Gen 1, RGB Gaming Keyboard, Cooler Boost 5, Win11 Home: Black 12UGKV-464",15.6,1920x1080,Core i7,16.0,512 GB,NVIDIA GeForce RTX 3070,Windows 11 Home,4.96,1252.84
ASUS,"ASUS Chromebook C424, 14.0"" 180 Degree FHD NanoEdge Display, Intel Dual Core Celeron Processor, 4GB LPDDR4 RAM, 128GB Storage, Silver Color, C424MA-AS48F",14,1920x1080,Celeron N4020,4.0,128 GB,Intel UHD Graphics 600,Chrome OS,5.16,249.99
Acer,"Acer Chromebook Spin 314 Convertible Laptop | Intel Pentium Silver N6000 | 14"" HD Corning Gorilla Glass Touch Display | 8GB LPDDR4X | 128GB eMMC | Intel Wi-Fi 6 AX201 | Chrome OS | CP314-1H-P1Q5",14,1366x768,Pentium,8.0,128 GB,Intel UHD Graphics,Chrome OS,3.42,399.99
ASUS,ASUS 2022 R565EA VivoBook Laptop 15.6” FHD Touchscreen Intel 11th Gen Dual-Core i3-1115G4 20GB DDR4 RAM 1TB PCIe SSD HDMI WiFi AC BT Backlit Keyboard Fingerprint USB C Windows 11 Pro w/ RE USB Drive,15.6,1920 x 1080,Core i3 Family,20.0,1 TB,Intel UHD Graphics,Windows 11 Professional,3.97,963.9260148199606
MSI,"MSI GS66075 GS66 Stealth 15.6"" 300Hz 3ms Ultra Thin and Light Gaming Laptop Intel Core i7-10870H RTX3070 Max-Q 32GB 1TB NVMe SSD TB3 Win10PRO VR Ready",15.6,1920 x 1080,Core i7,32.0,32 GB,Nvidia RTX 3070 Max Q,Windows 10 Pro,4.63,949.99
HP,"HP ProBook 450 G9 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 12th Gen i5-1235U Deca-core (10 Core) 1.30 GHz - 8 GB Total RAM - 256 GB SSD - Silver",15.6,1920 x 1080,Core i5,8.0,256 GB,Intel Iris Xe Graphics,Windows 11 Pro,5.5,699.0
HP,"HP OMEN 17-inch Laptop, Intel Core i7-12700H, NVIDIA GeForce RTX 3060, 16 GB RAM, 512 GB SSD, Windows 11 Home (17-ck1010nr, Shadow Black Aluminum)",17.3,1920 x 1080,Core i7,16.0,512 GB,NVIDIA GeForce RTX 3060,Windows 11 Home,6.15,1498.99
Generic,"Acer - Chromebook Spin 514 Laptop - 14.0"" Full HD 2-in-1 Touchscreen - AMD Ryzen 3 5125C – 8GB – 128GB – WiFi 6- Silver",14,1920 x 1080,AMD R Series,8.0,128 GB,AMD RadeonTM Graphics 5000,Chrome OS,6.59,349.99
Intel,Intel NUC X15 LAPKC71E Barebone Notebook - Socket BGA-1787 - Core i7 Support - Black,,,AMD Kabini A6-5200M Quad Core,64.0,,NVIDIA GeForce RTX 3060,,,1066.11
Evoo,"EVOO EV-C-116-7PR 11.6 inch 4GB 64GB eMMC Celeron N4000 1.1GHz Win10S,Purple 11-11.99 inches",11.6,1366x768,Unknown,4.0,64 GB,Integrated Graphics,Windows 10,5.4,150.0
HP,"HP 2019 Newest 14"" Touch-Screen Laptop Intel Core i3 4GB RAM 128GB SSD Windows 10- Ash Silver Keyboard Frame",14,1366 x 768,Intel Core i3,4.0,128 GB,Intel UHD Graphics 620,Windows 10 S,3.2,963.9260148199606
Dell,Dell 2023 Inspiron I3511 15.6” FHD Laptop PC Quad-Core Intel 10th Gen i5-1035G1 32GB DDR4 RAM 1TB M.2 NVMe SSD Intel UHD Graphics HDMI Webcam Bluetooth WiFi AC Card Reader Windows 11 Pro,15.6,1920 x 1080,Core i5 Family,32.0,1 TB,Intel UHD Graphics,Windows 11 Pro,8.0,963.9260148199606
ASUS,"ASUS ROG Zephyrus 16.0"" 165Hz WQXGA IPS Gaming Laptop (Intel i9-12900H 14-Core, 16GB DDR5 4800MHz RAM, 1TB SSD, RTX 3070 Ti 8GB GDDR6, RGB Backlit KYB, WiFi 6, (2560x1600), WiFi, Win11Home) w/Hub",16,2560 x 1600,Core i9,16.0,1 TB,NVIDIA GeForce RTX 3070 Ti,Windows 11 Home,4.9,1899.99
HP,"HP Elite Dragonfly G3 13.5"" Touchscreen Notebook - WUXGA - 1920 x 1280 - Intel Core i5 12th Gen i5-1235U Deca-core (10 Core) - 16 GB Total RAM - 16 GB On-Board Memory - 256 GB SSD",13.5,1920 x 1280,Core i5,16.0,256 GB,Intel Iris Xe Graphics,Windows 10 Pro,3.5,1299.99
ASUS,"ASUS ZenBook Flip 13 OLED Ultra Slim Convertible -Laptop, 13.3” OLED FHD Touch Screen, Intel Evo Core i7-1165G7 CPU, Intel Iris Xe, 16GB -RAM, 1TB SSD, Windows 10 Pro, -Stylus, -Sleeve, UX363EA-AS74T",13.3,1920 x 1080,Core i7,16.0,1 TB,Intel Iris Xe Graphics,Windows 10 Pro | Laptop Only,2.87,963.9260148199606
Lenovo,"Lenovo 3i Chromebook - 2023 - Everyday Notebook - Chrome OS - 15.6"" Full HD - 8GB Memory - 64GB Storage - Intel Celeron N4500 - Abyss Blue",15.6,1920x1080,Celeron P4500,8.0,64 GB,,Chrome OS,5.59,299.99
